,title,link
85,"김상조 이어 김현종까지 투입…청와대, 기업들 잇단 접촉",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919959
86,"[현장에서] 정경두, 6·25 김일성 전쟁범죄냐 묻자 4초 머뭇",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919922
87,"드러난 아베의 혼네 “문 대통령, 북한에 영향력 크지 않아”",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919958
88,“트럼프 대북전략 변화 신호” “미 유권자에 환상 심는 TV쇼”,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002918960
89,윤석열 “양정철 여러번 만나…총선 출마 제안 거절”,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920786
90,김정은 ‘트럼프 리얼리티 쇼’ 출연해 G20 지웠다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002918695
91,"文 만난 손정의 ""한국 집중할건 첫째도 둘째도 셋째도 AI""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919999
92,"일본 수출업체들 한국 판로 막혀 당혹 “아닌 밤중에 홍두깨, 정부 설명 없었다”",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919016
93,"한국당 “문 대통령, 중재자에서 객으로 전락…북한 통미봉남 우려 ”",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919002
94,日 보복 대책 분초 다투는데···주일경제공사 4개월째 없다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920529
95,대북제재 걸고넘어진 아베…전문가 “국제법상 유례없는 중상모략”,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920747
96,올 1조 청년고용장려금 배달사고…사장 아들도 몰래 타갔다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920809
97,시진핑도 10번 떨어진 공산당원 9000만 돌파,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919011
98,"자칭 보수 윤석열 ""프리드먼 책 감명, 사회 점진적 변화 중시""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920498
99,"조국, 여당 의원에 ‘의혹 해명’ 메시지…야당 “법무장관 김칫국”",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920494
100,"최선희, 대미협상 컨트롤타워 과시…김정은 의중 전하며 실세로 부상",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002918691
101,"""한국 말은 신뢰 못해"" 대북 제재까지 걸고넘어진 아베",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920481
102,"일본 내일부터 수출 규제…삼성·SK 직원 급파, 소재 확보 시간싸움",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919289
103,"김정은 하노이 상처 만회, 트럼프 재선 세일즈…모두 남는 장사",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002918981
104,"“불화수소, 99.99는 몰라도 99.999는 일본서나 구한다”",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002920528
105,"아베, 한국 경제 아픈 곳 때렸다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002919017
106,트럼프 트윗 5시간 뒤 최선희 화답…비건 판문점 달려갔다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=025&aid=0002918692
